User,date,Type,Sample ID,spec #'s,d13C (vpdb),d13C_stdev,d18O_gas (vsmow),d18O_mineral (vpdb),d18O_stdev,d47,d47_stdev,D47 (v. Oz),D47_stdev,D47_sterr,d48,d48_stdev,D48,D48_stdev
,,,CIT Carrara,1000,2.101,0.0022912878474779341,37.384124999999997,-1.8658635738549805,0.0046485884954464377,17.629719446624726,0.021909356063652873,-0.24597647120375155,0.022252934153535568,0.0074176447178451897,39.207562622691853,0.42327357234831764,14.641562492517732,0.40691960811243622
,,,14-NPK-43b,1009,-4.4139999999999997,0.0025980762113532434,25.608250000000002,-13.196191984063915,0.0040233692348577753,-0.72040774685883102,0.03284730969004572,-0.52666960767272508,0.033370900196631595,0.011123633398877198,1.7009059818756229,0.25812663944842867,0.61144290739820195,0.2592810265497098
,,,BOC 25deg C,1019,-10.557250000000002,0.0044370598373249682,25.698875000000001,-13.108995829877884,0.0041060169264139964,-6.1543357734563262,0.029856064666181542,-0.11026725259645487,0.032702332821865077,0.010900777607288359,2.2105003693550547,0.36292639464920778,0.94549273572985815,0.36041125704653765
,,,TV03,1030,3.374625,0.0039031237489989476,30.629000000000001,-8.365404771601419,0.0070356236397354751,12.321339893847863,0.022115027378790768,-0.041855774159799131,0.029511815204648156,0.0098372717348827188,17.620377893521358,0.48772592852644947,6.6304483158569907,0.47088889071781304
,,,14-NPK-5,1039,0.53087499999999999,0.0026190408549696224,29.548999999999999,-9.4045423883836463,0.011169153951844988,8.1903530983940467,0.030705983853289515,-0.32887583656381059,0.024076791693243834,0.008025597231081278,14.541064892030954,0.23103611269879895,5.6922597306271605,0.22676104502883002
,,,14-NPK-17,1048,0.40612499999999996,0.0030181741169123897,29.268999999999998,-9.6739484371790638,0.0066895440801293723,7.7746146670579614,0.025674588501648044,-0.34424532221867532,0.031410748522605662,0.010470249507535221,13.154810555450066,0.40659113424741067,4.8644256783098587,0.39605898073142615
,,,14-NPK-26,1057,0.73412500000000003,0.0020879116360612601,29.511749999999999,-9.4403830145180336,0.005068283733178274,8.317677617311702,0.028622600627179674,-0.36158138654668326,0.022393941229506255,0.0074646470765020847,14.38564025614877,0.27727242504695865,5.6106164166839223,0.27739318414395503
,,,14-NPK-43a,1066,-5.1588750000000001,0.004255511132637271,23.076375000000002,-15.632272126184759,0.0047417691845980034,-3.9671717780624176,0.02485111871276029,-0.54172376581798631,0.027011785240062126,0.0090039284133540416,-6.4804717479227554,0.27089151682471596,-2.6431139321588946,0.26517562778305259
,,,14-NPK-43b,1075,-4.41425,0.0022220486043290524,25.691249999999997,-13.116332333885225,0.0046569840025496171,-0.63890140765165571,0.026623210774335035,-0.52773855715625151,0.026673767269831769,0.0088912557566105891,2.0356267281902549,0.28347371931101378,0.78341417299235272,0.27609226229354689
,,,14-NPK-44,1084,5.248875,11.655692551683705,83.328999999999994,42.34066226953226,14.239979529479669,817.55143853425488,219.00029565834296,705.21626162565371,216.13691506389398,72.045638354631322,6439.189839896706,5329.2919189079921,5681.684242110482,4795.3531906680346
,,,BOC,1095,-11.01525,0.0026339134382131158,57.070999999999998,17.076147879283894,0.0036055512754632228,24.123549623895681,0.030856255337234923,-0.3644676623933002,0.029001464557754767,0.0096671548525849218,102.72682550151825,0.47541993468936394,36.93867657647035,0.44345972411138607
,,,14-NPK-9a,1104,4.6914999999999996,0.0031622776601684349,27.978000000000002,-10.916102755017832,0.0079372539331937931,10.65223536203327,0.01835821237335708,-0.33088425862329296,0.016683355941855629,0.0055611186472852093,9.3506580853867725,0.26614135008158096,3.605477461781331,0.25983077296831991
,,,14-NPK-9b,1113,3.1465000000000001,0.0018027756377320115,27.756375000000002,-11.129342453461703,0.003805834336910193,8.9500308787799874,0.02234781701754452,-0.31456452908582011,0.024642744366397379,0.008214248122132459,8.7653082715449209,0.22063787914022748,3.4567167410312485,0.21802133874605734
,,,14-NPK-5,1122,0.52337500000000003,0.0046887498333777677,29.539749999999998,-9.4134424096385203,0.0082575722824566374,8.2083704649644886,0.03529711784829323,-0.29460179694532074,0.041116875454066712,0.013705625151355571,14.59335473624207,0.26648453039481462,5.7622071660678449,0.26458312011835255
,,,CIT Carrara,1131,2.061375,0.0022325713874364627,37.321125000000002,-1.9264799348338926,0.0038547859862767737,17.51671682698781,0.036467033706554984,-0.25695667844133352,0.034529216745992818,0.01150973891533094,39.550706412630483,0.35060848760513275,15.099994436519172,0.3360689322220628
,,,14-NPK-31,1140,5.9694285714285718,8.9544407635404628,71.970999999999989,31.412398333039082,10.018985420547473,441.95643624288238,246.33985096135302,367.1578704356096,244.24334022691593,86.35306106705265,1098.2828855666705,5612.7889628460071,977.39664474835024,5122.4736022269271
,,,eBOC 25degC ,1149,-10.628625,0.0089852309374886599,57.933499999999995,17.906014726019791,0.021319005605326818,26.276428719622977,0.038376744973797276,0.52800672933546455,0.030840426383298883,0.010280142127766295,100.37593287383972,1.501787474879998,33.041045384093422,1.3694614436081407
,,,14-NPK-13,1158,0.85075000000000001,0.003344772040064916,29.199624999999997,-9.7406985965904056,0.0079205034562199825,8.1594032937418337,0.028669198772164849,-0.32154457284314097,0.037994094658827478,0.012664698219609159,12.631800269704176,0.36326251662929293,4.4811124218783327,0.35116148285274401
,,,14-NPK-15,1167,1.1743750000000002,0.0039031237489989806,28.896749999999997,-10.032114157407918,0.004548351349664837,8.1233130599801591,0.047999821728093174,-0.36890445990958587,0.047537147934444121,0.015845715978148042,11.981148325849503,0.32938112874858,4.4264679328873404,0.32298366157034208
,,,TV03,1176,3.332875,0.0041060169264141725,30.369625000000003,-8.614966178409631,0.0029127950494330047,12.014490105001624,0.031312982460745362,-0.048666072941225269,0.027365337791917094,0.0091217792639723648,16.837282492423846,0.26943999410952374,6.3620709587083448,0.26518042285652349
,,,14-NPK-9a,1185,4.7406249999999996,0.004151430476353842,28.064375000000002,-10.83299579978673,0.0081230766954399711,10.774168214665201,0.019674428256280338,-0.34328282037099367,0.019112672291752841,0.0063708907639176138,9.7266731153996133,0.37158163813271505,3.8103072035090415,0.36849771975145723
,,,14-NPK-9b,1194,0.51462500000000011,0.0032763356055202923,29.482624999999999,-9.4684060544150697,0.0080612886686925733,8.1450026882619611,0.022293551382681319,-0.29258290288110278,0.018548038878191852,0.0061826796260639506,14.098052510133179,0.3654670823968062,5.3826874754766134,0.35705175379536702
,,,14-NPK-5,1203,0.37562499999999999,0.0039031237489990027,28.864374999999995,-10.063264231799891,0.012707650254865621,7.3283785630460745,0.027707011769946954,-0.35679347896669378,0.015402681280733339,0.00513422709357778,12.76156290011463,0.30754376285405055,5.2648758938973472,0.29666797411674539
,,,BOC,1213,-11.123749999999999,0.0011989578808282563,29.959250000000001,-9.0098144186753899,0.0078541390362026758,-3.2548404811777472,0.023256460783553572,-0.86960778146566442,0.020304828900292823,0.0067682763000976075,15.199479836477332,0.18231003155563708,5.5485746616291136,0.16706541366471633
,,,14-NPK-15,1223,1.13775,0.0021650635094610953,28.757375,-10.166215829018128,0.0040600954422276535,7.9956540441381838,0.041224910399097987,-0.32201229711033286,0.039761885378041581,0.013253961792680527,11.350010944828245,0.26611247164595014,4.0723189479119899,0.25848472775698916
,,,14-NPK-13,1232,0.8892500000000001,0.0041155194082885859,29.24175,-9.7001674187136047,0.010316855140982037,8.2156429568955005,0.053070785611269523,-0.34453799181145828,0.047924788751715873,0.015974929583905291,13.148426308004289,0.57758043119073643,4.9112673046454587,0.55934478629907758
,,,14-NPK-9a,1241,4.7070000000000007,0.0035707142142716842,28.092874999999999,-10.805574112677206,0.011591349144944522,10.766784949826864,0.019758851704554284,-0.34653664503976611,0.023683154624219622,0.0078943848747398734,9.8853915448527871,0.42559993475279545,3.9125027714739939,0.4032596731179986
,,,14-NPK-9b,1250,3.1517499999999998,0.002165063509461166,27.773,-11.113346469314436,0.0032787192621513504,8.9498974894864247,0.026842527922456616,-0.33619789315106341,0.026495507030288565,0.0088318356767628555,8.987792066711755,0.41093702943423105,3.6455700719402326,0.40706712471816175
,,,CIT Carrara,1259,1.9712499999999999,0.0031124748994971882,37.153625000000005,-2.087642481881133,0.0051462972125598345,17.262771770434338,0.028355494452714368,-0.25541722456508265,0.023763970892211706,0.007921323630737236,38.407695472926981,0.47286445498500596,14.311390532562266,0.45630828770107429
,,,eBOC 25degC,1269,-10.602874999999999,0.0047549316504023982,59.647999999999996,19.555645692661571,0.0059160797830984397,27.947072443217504,0.032914623374606614,0.47873249334980106,0.03408714904158687,0.01136238301386229,110.46298792061225,0.66055444783713335,39.140887109658138,0.60740441836077264
,,,14-NPK-52,1278,15.670999999999999,3.2149999999999999,132.70850000000002,89.85186222129073,7.5025000000000048,937.98052906769078,341.84351568920317,719.17658345776272,309.0805061119629,178.44771340500756,2017.7519225435121,7349.5780859207116,1551.0226567624977,6052.6779283625447
,,,TV03,1283,3.3093750000000002,0.0044423389109791347,30.395500000000006,-8.5900701730075752,0.0059791303715504684,12.041251737357983,0.040921893331730054,-0.025415703872710971,0.039598811534381523,0.013199603844793842,16.983516599302199,0.34643335910111556,6.4560984207858318,0.33846787988858573
,,,14-NPK-54b,1292,-4.5467500000000003,0.0024366985862022007,23.399374999999999,-15.321493005610108,0.0036379080527140007,-3.0890797115493633,0.032251605500444362,-0.57452200686909649,0.032338386024408992,0.01077946200813633,-5.1626561850635957,0.32557702287034895,-1.9506978407502207,0.32286065523598911
,,,14-NPK-47,1301,4.2977499999999997,0.0028173569173961565,29.870874999999998,-9.0948457028264329,0.0075072881255484197,12.201295733555098,0.042625762054536831,-0.29636932046191167,0.041541791804059258,0.013847263934686419,15.218592756709885,0.3428230380182361,5.7331013031041014,0.33243394032378693
,,,14-NPK-46,1310,4.6861249999999997,0.0046754010523164724,29.569750000000003,-9.384577475838995,0.005584576975921858,12.27692860234391,0.028148232843274102,-0.29596547465657319,0.032502378423222601,0.0108341261410742,14.313560741958078,0.53604845225145548,5.4242944176621926,0.52417293420496136
,,,BOC,1320,-10.5465,0.0024494897427833162,29.636625000000002,-9.3202327275775758,0.0042701727131346998,-2.9910984982227027,0.03439941392082408,-0.84786826365394752,0.037894717468017286,0.012631572489339096,14.163910633978862,0.34413049273182972,5.1518657311272333,0.33707613389701446
,,,14-NPK-48,1329,0.71499999999999997,0.0019148542155126779,29.089833333333335,-9.8463362362594093,0.0021147629234086443,7.9046895786684752,0.025432948784074458,-0.33484082436776214,0.022033909880426444,0.0083280351362881849,12.406994855350661,0.56993469918959339,4.4724963349878069,0.56422356753518688
,,,14-NPK-46_dol,1337,5.9247500000000004,0.0036996621467372736,32.990000000000002,-6.0937344815802277,0.010074720839805706,17.129364444378503,0.041061323903227184,-0.080188378613871292,0.041204599470764859,0.013734866490254953,24.783126221754209,0.47181666949761752,9.0862241869484599,0.45242331073531483
,,,CIT Carrara,1346,2.0133749999999999,0.0025950674365033985,37.234000000000009,-2.0103085134099672,0.010653637876330941,17.408110580224712,0.04023368097950792,-0.2319466464611869,0.036393315764706224,0.012131105254902075,38.17802622340556,0.44049177861307753,13.929953883925165,0.42113761473274741
,,,14-NPK-52,1355,0.1245,0.0030000000000000027,29.034000000000006,-9.9000570852751792,0.0089582364335842029,7.2084376626168902,0.026877978226179992,-0.40205777593153857,0.022789866363272682,0.0075966221210908942,12.761794126594827,0.26649698277041356,4.9338457840494989,0.25610466254129538
,,,14-NPK-54b,1364,-4.6352500000000001,0.0031523800532296193,23.323125000000001,-15.394858045683819,0.0074739129644382464,-3.2316772628569317,0.038963405712904575,-0.55613020347182462,0.032933378771219338,0.010977792923739779,-5.3230236663036532,0.44295363794136722,-1.962937776275417,0.44078612551507057
,,,14-NPK-47,1373,4.31175,0.0044651427748729254,29.816500000000001,-9.1471633953380405,0.0029580398915501202,12.163314761145829,0.039581566046720466,-0.29362443194895504,0.035979091635807516,0.011993030545269172,14.948280271674996,0.32970160191782899,5.5713827561560407,0.32474261205541505
,,,eBOC,1383,-12.171249999999999,0.0017139136501004772,49.250624999999999,9.5516609905399719,0.0095647464681505694,15.101537571757287,0.037976701319297514,-0.51765020720481725,0.03123327033181279,0.010411090110604263,76.463010612471152,0.45802941816636078,27.385693399219953,0.42757311055223834
,,,ENT_FL_dol_1,1392,2.9827500000000002,0.0036996621467371418,28.030375000000003,-10.865709391426179,0.0090958438311126884,9.0343531862512325,0.026586188112855201,-0.34520791918885019,0.021776557668293787,0.0072588525560979287,9.7353375778828255,0.55472625352096183,3.8865550531652362,0.54752446053925585
,,,CIT Carrara,1401,2.0166249999999999,0.0022878756522154301,37.263874999999999,-1.9815638501679729,0.0064505329237198273,17.450524856675987,0.044388646564208926,-0.22275417404764297,0.040639895456646799,0.013546631818882266,38.392951404877017,0.24844007649910183,14.081429231127956,0.23746831638614713
,,,14-NPK-46,1410,4.7723750000000003,0.0041814321709194519,29.796375000000001,-9.166526955095236,0.0098353634909946475,12.590294521436606,0.039817197469453773,-0.29343064108726391,0.040129946230900784,0.013376648743633595,15.410980464633228,0.38499577377438504,6.0690910485017566,0.37690930376383369
,,,14-NPK-48,1419,0.84062499999999996,0.0032379584617471579,29.393749999999997,-9.5539184207960943,0.0056291651245989269,8.2829074597491132,0.037335474762662975,-0.38144088111145835,0.039535514556374857,0.013178504852124953,13.837189869102339,0.54385327316235821,5.2975806745898524,0.5305176560724818
,,,eBOC,1429,-11.109125000000001,0.0011659223816362174,28.868749999999999,-10.059054762287445,0.0036314597615836456,-4.280803877954285,0.030823483063983807,-0.83442927018735624,0.03104877324970861,0.010349591083236203,11.299335460908393,0.35506443800355125,3.8094139110252945,0.35444181669722696
,,,14-NPK-9a_dol,1439,6.7021000000000015,0.0032999999999999688,31.828099999999999,-7.2116733676351261,0.0089938868127186853,16.576868460949147,0.022298143593747974,-0.22093328227270614,0.021141360282119603,0.00637435996486481,21.373847461782148,0.46601850565660002,7.9948271242076929,0.45973850478470629
,,,TV03,1451,3.352125,0.0030181741169124374,30.483374999999999,-8.5055199710865423,0.0086737751296657346,12.107998181704088,0.055798637679209118,-0.08714738399429045,0.053673262766145334,0.017891087588715111,17.457038223929903,0.33337542629834543,6.7532315564681769,0.32499903045874051
,,,A12?,1460,2.0335000000000001,0.0023979157616562923,24.875,-13.901699074346823,0.0037416573867738853,4.9028931402813258,0.035761936249521009,-0.40364477777292407,0.036377474412382559,0.01212582480412752,-0.90384571911755951,0.48735418016629428,-0.56508107723081402,0.48318483283900143
,,,D3?,1469,2.3473749999999995,0.0028256636388643442,22.670749999999998,-16.022550085265578,0.0074288289790520445,2.9435121036405936,0.013886714511967426,-0.463146077338078,0.019248199357489046,0.0064160664524963483,-7.2087802762484809,0.33324951451619672,-2.5867571690241506,0.33748404261786846
,,,D1?,1478,2.1891249999999998,0.0018328597873269418,22.166750000000004,-16.507480973097316,0.0052380817099386481,2.2984951672114904,0.023682873812945229,-0.45214521919047235,0.021081816709699289,0.0070272722365664298,-9.2605273763378086,0.45795809366377999,-3.6662630321897951,0.45374527571143336
